id_code,experiment,plate,well,sirna,group
U2OS-01_3_J21,U2OS-01,3,J21,765,1
U2OS-01_3_J23,U2OS-01,3,J23,1013,1
U2OS-01_3_K02,U2OS-01,3,K02,877,1
U2OS-01_3_K03,U2OS-01,3,K03,1031,1
U2OS-01_3_K04,U2OS-01,3,K04,556,1
U2OS-01_3_K05,U2OS-01,3,K05,889,1
U2OS-01_3_K06,U2OS-01,3,K06,385,1
U2OS-01_3_K07,U2OS-01,3,K07,274,1
U2OS-01_3_K08,U2OS-01,3,K08,825,1
U2OS-01_3_K09,U2OS-01,3,K09,497,1
U2OS-01_3_K10,U2OS-01,3,K10,687,1
U2OS-01_3_K11,U2OS-01,3,K11,224,1
U2OS-01_3_K12,U2OS-01,3,K12,486,1
U2OS-01_3_K13,U2OS-01,3,K13,282,1
U2OS-01_3_K14,U2OS-01,3,K14,46,1
U2OS-01_3_K15,U2OS-01,3,K15,605,1
U2OS-01_3_K16,U2OS-01,3,K16,894,1
U2OS-01_3_K17,U2OS-01,3,K17,760,1
U2OS-01_3_K18,U2OS-01,3,K18,74,1
U2OS-01_3_K19,U2OS-01,3,K19,557,1
U2OS-01_3_K20,U2OS-01,3,K20,745,1
U2OS-01_3_K21,U2OS-01,3,K21,340,1
U2OS-01_3_K22,U2OS-01,3,K22,366,1
U2OS-01_3_K23,U2OS-01,3,K23,500,1
U2OS-01_3_L02,U2OS-01,3,L02,1025,1
U2OS-01_3_L03,U2OS-01,3,L03,868,1
U2OS-01_3_L04,U2OS-01,3,L04,828,1
U2OS-01_3_L05,U2OS-01,3,L05,88,1
U2OS-01_3_L06,U2OS-01,3,L06,1056,1
U2OS-01_3_L07,U2OS-01,3,L07,1023,1
U2OS-01_3_L08,U2OS-01,3,L08,890,1
U2OS-01_3_L09,U2OS-01,3,L09,543,1
U2OS-01_3_L10,U2OS-01,3,L10,618,1
U2OS-01_3_L11,U2OS-01,3,L11,982,1
U2OS-01_3_L12,U2OS-01,3,L12,567,1
U2OS-01_3_L13,U2OS-01,3,L13,221,1
U2OS-01_3_L14,U2OS-01,3,L14,290,1
U2OS-01_3_L15,U2OS-01,3,L15,750,1
U2OS-01_3_L16,U2OS-01,3,L16,959,1
U2OS-01_3_L17,U2OS-01,3,L17,203,1
U2OS-01_3_L18,U2OS-01,3,L18,699,1
U2OS-01_3_L19,U2OS-01,3,L19,272,1
U2OS-01_3_L20,U2OS-01,3,L20,450,1
U2OS-01_3_L21,U2OS-01,3,L21,308,1
U2OS-01_3_L22,U2OS-01,3,L22,1062,1
U2OS-01_3_L23,U2OS-01,3,L23,301,1
U2OS-01_3_M02,U2OS-01,3,M02,268,1
U2OS-01_3_M04,U2OS-01,3,M04,532,1
U2OS-01_3_M05,U2OS-01,3,M05,379,1
U2OS-01_3_M06,U2OS-01,3,M06,838,1
U2OS-01_3_M08,U2OS-01,3,M08,177,1
U2OS-01_3_M09,U2OS-01,3,M09,907,1
U2OS-01_3_M10,U2OS-01,3,M10,538,1
U2OS-01_3_M12,U2OS-01,3,M12,681,1
U2OS-01_3_M13,U2OS-01,3,M13,984,1
U2OS-01_3_M14,U2OS-01,3,M14,312,1
U2OS-01_3_M16,U2OS-01,3,M16,541,1
U2OS-01_3_M17,U2OS-01,3,M17,695,1
U2OS-01_3_M18,U2OS-01,3,M18,910,1
U2OS-01_3_M20,U2OS-01,3,M20,40,1
U2OS-01_3_M21,U2OS-01,3,M21,371,1
U2OS-01_3_M23,U2OS-01,3,M23,373,1
U2OS-01_3_N02,U2OS-01,3,N02,585,1
U2OS-01_3_N03,U2OS-01,3,N03,670,1
U2OS-01_3_N04,U2OS-01,3,N04,810,1
U2OS-01_3_N05,U2OS-01,3,N05,89,1
U2OS-01_3_N06,U2OS-01,3,N06,537,1
U2OS-01_3_N07,U2OS-01,3,N07,962,1
U2OS-01_3_N08,U2OS-01,3,N08,417,1
U2OS-01_3_N09,U2OS-01,3,N09,1020,1
U2OS-01_3_N10,U2OS-01,3,N10,734,1
U2OS-01_3_N11,U2OS-01,3,N11,793,1
U2OS-01_3_N12,U2OS-01,3,N12,1042,1
U2OS-01_3_N13,U2OS-01,3,N13,847,1
U2OS-01_3_N14,U2OS-01,3,N14,94,1
U2OS-01_3_N15,U2OS-01,3,N15,5,1
U2OS-01_3_N16,U2OS-01,3,N16,239,1
U2OS-01_3_N17,U2OS-01,3,N17,881,1
U2OS-01_3_N18,U2OS-01,3,N18,397,1
U2OS-01_3_N19,U2OS-01,3,N19,1027,1
U2OS-01_3_N20,U2OS-01,3,N20,348,1
U2OS-01_3_N21,U2OS-01,3,N21,660,1
U2OS-01_3_N22,U2OS-01,3,N22,588,1
U2OS-01_3_N23,U2OS-01,3,N23,581,1
U2OS-01_3_O02,U2OS-01,3,O02,482,1
U2OS-01_3_O03,U2OS-01,3,O03,1015,1
U2OS-01_3_O04,U2OS-01,3,O04,692,1
U2OS-01_3_O05,U2OS-01,3,O05,607,1
U2OS-01_3_O06,U2OS-01,3,O06,80,1
U2OS-01_3_O07,U2OS-01,3,O07,192,1
U2OS-01_3_O08,U2OS-01,3,O08,389,1
U2OS-01_3_O09,U2OS-01,3,O09,109,1
U2OS-01_3_O10,U2OS-01,3,O10,399,1
U2OS-01_3_O11,U2OS-01,3,O11,253,1
U2OS-01_3_O12,U2OS-01,3,O12,853,1
U2OS-01_3_O13,U2OS-01,3,O13,320,1
U2OS-01_3_O14,U2OS-01,3,O14,938,1
U2OS-01_3_O15,U2OS-01,3,O15,624,1
U2OS-01_3_O16,U2OS-01,3,O16,133,1
U2OS-01_3_O17,U2OS-01,3,O17,1,1
U2OS-01_3_O18,U2OS-01,3,O18,293,1
U2OS-01_3_O19,U2OS-01,3,O19,436,1
U2OS-01_3_O20,U2OS-01,3,O20,1096,1
U2OS-01_3_O21,U2OS-01,3,O21,309,1
U2OS-01_3_O22,U2OS-01,3,O22,555,1
U2OS-01_3_O23,U2OS-01,3,O23,775,1
U2OS-01_4_B03,U2OS-01,4,B03,776,2
U2OS-01_4_B04,U2OS-01,4,B04,685,2
U2OS-01_4_B05,U2OS-01,4,B05,425,2
U2OS-01_4_B06,U2OS-01,4,B06,329,2
U2OS-01_4_B07,U2OS-01,4,B07,909,2
U2OS-01_4_B08,U2OS-01,4,B08,659,2
U2OS-01_4_B09,U2OS-01,4,B09,1016,2
U2OS-01_4_B10,U2OS-01,4,B10,357,2
U2OS-01_4_B11,U2OS-01,4,B11,1032,2
U2OS-01_4_B12,U2OS-01,4,B12,867,2
U2OS-01_4_B13,U2OS-01,4,B13,747,2
U2OS-01_4_B14,U2OS-01,4,B14,730,2
U2OS-01_4_B15,U2OS-01,4,B15,92,2
U2OS-01_4_B16,U2OS-01,4,B16,245,2
U2OS-01_4_B17,U2OS-01,4,B17,1083,2
U2OS-01_4_B18,U2OS-01,4,B18,130,2
U2OS-01_4_B19,U2OS-01,4,B19,789,2
U2OS-01_4_B20,U2OS-01,4,B20,923,2
U2OS-01_4_B21,U2OS-01,4,B21,228,2
U2OS-01_4_B22,U2OS-01,4,B22,879,2
U2OS-01_4_B23,U2OS-01,4,B23,351,2
U2OS-01_4_C02,U2OS-01,4,C02,934,2
U2OS-01_4_C04,U2OS-01,4,C04,731,2
U2OS-01_4_C05,U2OS-01,4,C05,801,2
U2OS-01_4_C06,U2OS-01,4,C06,952,2
U2OS-01_4_C08,U2OS-01,4,C08,837,2
U2OS-01_4_C09,U2OS-01,4,C09,511,2
U2OS-01_4_C10,U2OS-01,4,C10,132,2
U2OS-01_4_C12,U2OS-01,4,C12,407,2
U2OS-01_4_C13,U2OS-01,4,C13,701,2
U2OS-01_4_C14,U2OS-01,4,C14,178,2
U2OS-01_4_C16,U2OS-01,4,C16,968,2
U2OS-01_4_C17,U2OS-01,4,C17,996,2
U2OS-01_4_C18,U2OS-01,4,C18,57,2
U2OS-01_4_C20,U2OS-01,4,C20,118,2
U2OS-01_4_C21,U2OS-01,4,C21,495,2
U2OS-01_4_C23,U2OS-01,4,C23,131,2
U2OS-01_4_D02,U2OS-01,4,D02,466,2
U2OS-01_4_D03,U2OS-01,4,D03,957,2
U2OS-01_4_D04,U2OS-01,4,D04,1003,2
U2OS-01_4_D05,U2OS-01,4,D05,639,2
U2OS-01_4_D06,U2OS-01,4,D06,1002,2
U2OS-01_4_D07,U2OS-01,4,D07,1058,2
U2OS-01_4_D08,U2OS-01,4,D08,138,2
U2OS-01_4_D09,U2OS-01,4,D09,233,2
U2OS-01_4_D10,U2OS-01,4,D10,75,2
U2OS-01_4_D11,U2OS-01,4,D11,804,2
U2OS-01_4_D12,U2OS-01,4,D12,918,2
U2OS-01_4_D13,U2OS-01,4,D13,447,2
U2OS-01_4_D14,U2OS-01,4,D14,219,2
U2OS-01_4_D15,U2OS-01,4,D15,857,2
U2OS-01_4_D16,U2OS-01,4,D16,1052,2
U2OS-01_4_D17,U2OS-01,4,D17,902,2
U2OS-01_4_D18,U2OS-01,4,D18,412,2
U2OS-01_4_D19,U2OS-01,4,D19,262,2
U2OS-01_4_D20,U2OS-01,4,D20,887,2
U2OS-01_4_D21,U2OS-01,4,D21,905,2
U2OS-01_4_D22,U2OS-01,4,D22,754,2
U2OS-01_4_D23,U2OS-01,4,D23,284,2
U2OS-01_4_E02,U2OS-01,4,E02,414,2
U2OS-01_4_E03,U2OS-01,4,E03,479,2
U2OS-01_4_E04,U2OS-01,4,E04,87,2
U2OS-01_4_E05,U2OS-01,4,E05,753,2
U2OS-01_4_E06,U2OS-01,4,E06,383,2
U2OS-01_4_E07,U2OS-01,4,E07,662,2
U2OS-01_4_E08,U2OS-01,4,E08,1080,2
U2OS-01_4_E09,U2OS-01,4,E09,1049,2
U2OS-01_4_E10,U2OS-01,4,E10,830,2
U2OS-01_4_E11,U2OS-01,4,E11,1088,2
U2OS-01_4_E12,U2OS-01,4,E12,844,2
U2OS-01_4_E13,U2OS-01,4,E13,761,2
U2OS-01_4_E14,U2OS-01,4,E14,7,2
U2OS-01_4_E15,U2OS-01,4,E15,579,2
U2OS-01_4_E16,U2OS-01,4,E16,1035,2
U2OS-01_4_E17,U2OS-01,4,E17,93,2
U2OS-01_4_E18,U2OS-01,4,E18,1033,2
U2OS-01_4_E19,U2OS-01,4,E19,669,2
U2OS-01_4_E20,U2OS-01,4,E20,100,2
U2OS-01_4_E21,U2OS-01,4,E21,285,2
U2OS-01_4_E22,U2OS-01,4,E22,60,2
U2OS-01_4_E23,U2OS-01,4,E23,257,2
U2OS-01_4_F02,U2OS-01,4,F02,1019,2
U2OS-01_4_F04,U2OS-01,4,F04,467,2
U2OS-01_4_F05,U2OS-01,4,F05,41,2
U2OS-01_4_F06,U2OS-01,4,F06,542,2
U2OS-01_4_F08,U2OS-01,4,F08,521,2
U2OS-01_4_F09,U2OS-01,4,F09,169,2
U2OS-01_4_F10,U2OS-01,4,F10,876,2
U2OS-01_4_F12,U2OS-01,4,F12,428,2
U2OS-01_4_F13,U2OS-01,4,F13,991,2
U2OS-01_4_F14,U2OS-01,4,F14,779,2
U2OS-01_4_F16,U2OS-01,4,F16,751,2
U2OS-01_4_F17,U2OS-01,4,F17,225,2
U2OS-01_4_F18,U2OS-01,4,F18,966,2
U2OS-01_4_F20,U2OS-01,4,F20,454,2
U2OS-01_4_F21,U2OS-01,4,F21,535,2
U2OS-01_4_F23,U2OS-01,4,F23,61,2
U2OS-01_4_G02,U2OS-01,4,G02,83,2
U2OS-01_4_G03,U2OS-01,4,G03,787,2
U2OS-01_4_G04,U2OS-01,4,G04,236,2
U2OS-01_4_G05,U2OS-01,4,G05,1098,2
U2OS-01_4_G06,U2OS-01,4,G06,714,2
U2OS-01_4_G07,U2OS-01,4,G07,951,2
U2OS-01_4_G08,U2OS-01,4,G08,166,2
U2OS-01_4_G09,U2OS-01,4,G09,189,2
U2OS-01_4_G10,U2OS-01,4,G10,1046,2
U2OS-01_4_G11,U2OS-01,4,G11,393,2
U2OS-01_4_G12,U2OS-01,4,G12,682,2
U2OS-01_4_G13,U2OS-01,4,G13,721,2
U2OS-01_4_G14,U2OS-01,4,G14,263,2
U2OS-01_4_G15,U2OS-01,4,G15,502,2
U2OS-01_4_G16,U2OS-01,4,G16,44,2
U2OS-01_4_G17,U2OS-01,4,G17,1047,2
U2OS-01_4_G18,U2OS-01,4,G18,752,2
U2OS-01_4_G19,U2OS-01,4,G19,1090,2
U2OS-01_4_G20,U2OS-01,4,G20,1092,2
U2OS-01_4_G21,U2OS-01,4,G21,381,2
U2OS-01_4_G22,U2OS-01,4,G22,642,2
U2OS-01_4_G23,U2OS-01,4,G23,457,2
U2OS-01_4_H02,U2OS-01,4,H02,571,2
U2OS-01_4_H04,U2OS-01,4,H04,623,2
U2OS-01_4_H05,U2OS-01,4,H05,408,2
U2OS-01_4_H06,U2OS-01,4,H06,651,2
U2OS-01_4_H08,U2OS-01,4,H08,697,2
U2OS-01_4_H09,U2OS-01,4,H09,717,2
U2OS-01_4_H10,U2OS-01,4,H10,724,2
U2OS-01_4_H12,U2OS-01,4,H12,421,2
U2OS-01_4_H13,U2OS-01,4,H13,783,2
U2OS-01_4_H14,U2OS-01,4,H14,175,2
U2OS-01_4_H16,U2OS-01,4,H16,915,2
U2OS-01_4_H17,U2OS-01,4,H17,1017,2
U2OS-01_4_H18,U2OS-01,4,H18,349,2
U2OS-01_4_H20,U2OS-01,4,H20,729,2
U2OS-01_4_H21,U2OS-01,4,H21,706,2
U2OS-01_4_H23,U2OS-01,4,H23,473,2
U2OS-01_4_I02,U2OS-01,4,I02,299,2
U2OS-01_4_I03,U2OS-01,4,I03,597,2
U2OS-01_4_I04,U2OS-01,4,I04,72,2
U2OS-01_4_I05,U2OS-01,4,I05,650,2
U2OS-01_4_I06,U2OS-01,4,I06,47,2
U2OS-01_4_I07,U2OS-01,4,I07,941,2
U2OS-01_4_I08,U2OS-01,4,I08,27,2
U2OS-01_4_I09,U2OS-01,4,I09,101,2
U2OS-01_4_I10,U2OS-01,4,I10,739,2
U2OS-01_4_I11,U2OS-01,4,I11,898,2
U2OS-01_4_I12,U2OS-01,4,I12,499,2
U2OS-01_4_I13,U2OS-01,4,I13,615,2
U2OS-01_4_I14,U2OS-01,4,I14,164,2
U2OS-01_4_I15,U2OS-01,4,I15,550,2
U2OS-01_4_I16,U2OS-01,4,I16,475,2
U2OS-01_4_I17,U2OS-01,4,I17,232,2
U2OS-01_4_I18,U2OS-01,4,I18,584,2
U2OS-01_4_I19,U2OS-01,4,I19,859,2
U2OS-01_4_I20,U2OS-01,4,I20,913,2
U2OS-01_4_I21,U2OS-01,4,I21,723,2
U2OS-01_4_I22,U2OS-01,4,I22,334,2
U2OS-01_4_I23,U2OS-01,4,I23,78,2
U2OS-01_4_J02,U2OS-01,4,J02,563,2
U2OS-01_4_J04,U2OS-01,4,J04,539,2
U2OS-01_4_J05,U2OS-01,4,J05,580,2
U2OS-01_4_J06,U2OS-01,4,J06,333,2
U2OS-01_4_J08,U2OS-01,4,J08,108,2
U2OS-01_4_J09,U2OS-01,4,J09,874,2
U2OS-01_4_J10,U2OS-01,4,J10,218,2
U2OS-01_4_J12,U2OS-01,4,J12,781,2
U2OS-01_4_J13,U2OS-01,4,J13,865,2
U2OS-01_4_J14,U2OS-01,4,J14,492,2
U2OS-01_4_J16,U2OS-01,4,J16,893,2
U2OS-01_4_J17,U2OS-01,4,J17,1078,2
U2OS-01_4_J18,U2OS-01,4,J18,1063,2
U2OS-01_4_J20,U2OS-01,4,J20,927,2
U2OS-01_4_J21,U2OS-01,4,J21,95,2
U2OS-01_4_J23,U2OS-01,4,J23,790,2
U2OS-01_4_K02,U2OS-01,4,K02,813,2
U2OS-01_4_K03,U2OS-01,4,K03,462,2
U2OS-01_4_K04,U2OS-01,4,K04,2,2
U2OS-01_4_K05,U2OS-01,4,K05,536,2
U2OS-01_4_K06,U2OS-01,4,K06,149,2
U2OS-01_4_K07,U2OS-01,4,K07,601,2
U2OS-01_4_K08,U2OS-01,4,K08,429,2
U2OS-01_4_K09,U2OS-01,4,K09,66,2
U2OS-01_4_K10,U2OS-01,4,K10,946,2
U2OS-01_4_K11,U2OS-01,4,K11,207,2
U2OS-01_4_K12,U2OS-01,4,K12,43,2
U2OS-01_4_K13,U2OS-01,4,K13,336,2
U2OS-01_4_K14,U2OS-01,4,K14,330,2
U2OS-01_4_K15,U2OS-01,4,K15,194,2
U2OS-01_4_K16,U2OS-01,4,K16,1044,2
U2OS-01_4_K17,U2OS-01,4,K17,709,2
U2OS-01_4_K18,U2OS-01,4,K18,1040,2
U2OS-01_4_K19,U2OS-01,4,K19,63,2
U2OS-01_4_K20,U2OS-01,4,K20,726,2
U2OS-01_4_K21,U2OS-01,4,K21,423,2
U2OS-01_4_K22,U2OS-01,4,K22,315,2
U2OS-01_4_K23,U2OS-01,4,K23,11,2
U2OS-01_4_L02,U2OS-01,4,L02,967,2
U2OS-01_4_L03,U2OS-01,4,L03,165,2
U2OS-01_4_L04,U2OS-01,4,L04,390,2
U2OS-01_4_L05,U2OS-01,4,L05,42,2
U2OS-01_4_L06,U2OS-01,4,L06,1043,2
U2OS-01_4_L07,U2OS-01,4,L07,735,2
U2OS-01_4_L08,U2OS-01,4,L08,871,2
U2OS-01_4_L09,U2OS-01,4,L09,965,2
U2OS-01_4_L10,U2OS-01,4,L10,182,2
U2OS-01_4_L11,U2OS-01,4,L11,956,2
U2OS-01_4_L12,U2OS-01,4,L12,384,2
U2OS-01_4_L13,U2OS-01,4,L13,22,2
U2OS-01_4_L14,U2OS-01,4,L14,483,2
U2OS-01_4_L15,U2OS-01,4,L15,569,2
U2OS-01_4_L16,U2OS-01,4,L16,975,2
U2OS-01_4_L17,U2OS-01,4,L17,917,2
U2OS-01_4_L18,U2OS-01,4,L18,461,2
U2OS-01_4_L19,U2OS-01,4,L19,661,2
U2OS-01_4_L20,U2OS-01,4,L20,206,2
U2OS-01_4_L21,U2OS-01,4,L21,404,2
U2OS-01_4_L22,U2OS-01,4,L22,424,2
U2OS-01_4_L23,U2OS-01,4,L23,409,2
U2OS-01_4_M02,U2OS-01,4,M02,111,2
U2OS-01_4_M04,U2OS-01,4,M04,920,2
U2OS-01_4_M05,U2OS-01,4,M05,544,2
U2OS-01_4_M06,U2OS-01,4,M06,434,2
U2OS-01_4_M08,U2OS-01,4,M08,766,2
U2OS-01_4_M09,U2OS-01,4,M09,25,2
U2OS-01_4_M10,U2OS-01,4,M10,153,2
U2OS-01_4_M12,U2OS-01,4,M12,896,2
U2OS-01_4_M13,U2OS-01,4,M13,160,2
U2OS-01_4_M14,U2OS-01,4,M14,303,2
U2OS-01_4_M16,U2OS-01,4,M16,694,2
U2OS-01_4_M17,U2OS-01,4,M17,851,2
U2OS-01_4_M18,U2OS-01,4,M18,342,2
U2OS-01_4_M20,U2OS-01,4,M20,826,2
U2OS-01_4_M21,U2OS-01,4,M21,20,2
U2OS-01_4_M23,U2OS-01,4,M23,52,2
U2OS-01_4_N02,U2OS-01,4,N02,64,2
U2OS-01_4_N03,U2OS-01,4,N03,1030,2
U2OS-01_4_N04,U2OS-01,4,N04,216,2
U2OS-01_4_N05,U2OS-01,4,N05,736,2
U2OS-01_4_N06,U2OS-01,4,N06,1024,2
U2OS-01_4_N07,U2OS-01,4,N07,788,2
U2OS-01_4_N08,U2OS-01,4,N08,269,2
U2OS-01_4_N09,U2OS-01,4,N09,1077,2
U2OS-01_4_N10,U2OS-01,4,N10,562,2
U2OS-01_4_N11,U2OS-01,4,N11,654,2
U2OS-01_4_N12,U2OS-01,4,N12,683,2
U2OS-01_4_N13,U2OS-01,4,N13,640,2
U2OS-01_4_N14,U2OS-01,4,N14,988,2
U2OS-01_4_N15,U2OS-01,4,N15,364,2
U2OS-01_4_N16,U2OS-01,4,N16,146,2
U2OS-01_4_N17,U2OS-01,4,N17,849,2
U2OS-01_4_N18,U2OS-01,4,N18,558,2
U2OS-01_4_N19,U2OS-01,4,N19,452,2
U2OS-01_4_N20,U2OS-01,4,N20,28,2
U2OS-01_4_N21,U2OS-01,4,N21,196,2
U2OS-01_4_N22,U2OS-01,4,N22,932,2
U2OS-01_4_N23,U2OS-01,4,N23,81,2
U2OS-01_4_O02,U2OS-01,4,O02,305,2
U2OS-01_4_O03,U2OS-01,4,O03,517,2
U2OS-01_4_O04,U2OS-01,4,O04,600,2
U2OS-01_4_O05,U2OS-01,4,O05,353,2
U2OS-01_4_O06,U2OS-01,4,O06,317,2
U2OS-01_4_O07,U2OS-01,4,O07,376,2
U2OS-01_4_O08,U2OS-01,4,O08,667,2
U2OS-01_4_O09,U2OS-01,4,O09,507,2
U2OS-01_4_O10,U2OS-01,4,O10,117,2
U2OS-01_4_O11,U2OS-01,4,O11,827,2
U2OS-01_4_O12,U2OS-01,4,O12,529,2
U2OS-01_4_O13,U2OS-01,4,O13,722,2
U2OS-01_4_O14,U2OS-01,4,O14,856,2
U2OS-01_4_O15,U2OS-01,4,O15,1064,2
U2OS-01_4_O16,U2OS-01,4,O16,327,2
U2OS-01_4_O17,U2OS-01,4,O17,1070,2
U2OS-01_4_O18,U2OS-01,4,O18,852,2
U2OS-01_4_O19,U2OS-01,4,O19,553,2
U2OS-01_4_O20,U2OS-01,4,O20,732,2
U2OS-01_4_O21,U2OS-01,4,O21,733,2
U2OS-01_4_O22,U2OS-01,4,O22,903,2
U2OS-01_4_O23,U2OS-01,4,O23,19,2
U2OS-02_1_B03,U2OS-02,1,B03,982,1
U2OS-02_1_B04,U2OS-02,1,B04,500,1
U2OS-02_1_B05,U2OS-02,1,B05,1028,1
U2OS-02_1_B06,U2OS-02,1,B06,1100,1
U2OS-02_1_B07,U2OS-02,1,B07,765,1
U2OS-02_1_B08,U2OS-02,1,B08,361,1
U2OS-02_1_B09,U2OS-02,1,B09,268,1
U2OS-02_1_B10,U2OS-02,1,B10,689,1
U2OS-02_1_B11,U2OS-02,1,B11,172,1
U2OS-02_1_B12,U2OS-02,1,B12,242,1
U2OS-02_1_B13,U2OS-02,1,B13,80,1
U2OS-02_1_B14,U2OS-02,1,B14,277,1
U2OS-02_1_B15,U2OS-02,1,B15,567,1
U2OS-02_1_B16,U2OS-02,1,B16,1089,1
U2OS-02_1_B17,U2OS-02,1,B17,894,1
U2OS-02_1_B18,U2OS-02,1,B18,532,1
U2OS-02_1_B19,U2OS-02,1,B19,212,1
U2OS-02_1_B20,U2OS-02,1,B20,810,1
U2OS-02_1_B21,U2OS-02,1,B21,112,1
U2OS-02_1_B22,U2OS-02,1,B22,88,1
U2OS-02_1_B23,U2OS-02,1,B23,673,1
U2OS-02_1_C02,U2OS-02,1,C02,760,1
U2OS-02_1_C04,U2OS-02,1,C04,431,1
U2OS-02_1_C05,U2OS-02,1,C05,618,1
U2OS-02_1_C06,U2OS-02,1,C06,847,1
U2OS-02_1_C08,U2OS-02,1,C08,576,1
U2OS-02_1_C09,U2OS-02,1,C09,147,1
U2OS-02_1_C10,U2OS-02,1,C10,372,1
U2OS-02_1_C12,U2OS-02,1,C12,33,1
U2OS-02_1_C13,U2OS-02,1,C13,565,1
U2OS-02_1_C14,U2OS-02,1,C14,388,1
U2OS-02_1_C16,U2OS-02,1,C16,272,1
U2OS-02_1_C17,U2OS-02,1,C17,581,1
U2OS-02_1_C18,U2OS-02,1,C18,744,1
U2OS-02_1_C20,U2OS-02,1,C20,1102,1
U2OS-02_1_C21,U2OS-02,1,C21,938,1
U2OS-02_1_C23,U2OS-02,1,C23,549,1
U2OS-02_1_D02,U2OS-02,1,D02,538,1
U2OS-02_1_D03,U2OS-02,1,D03,70,1
U2OS-02_1_D04,U2OS-02,1,D04,743,1
U2OS-02_1_D05,U2OS-02,1,D05,239,1
U2OS-02_1_D06,U2OS-02,1,D06,607,1
U2OS-02_1_D07,U2OS-02,1,D07,445,1
U2OS-02_1_D08,U2OS-02,1,D08,1015,1
U2OS-02_1_D09,U2OS-02,1,D09,514,1
U2OS-02_1_D10,U2OS-02,1,D10,889,1
U2OS-02_1_D11,U2OS-02,1,D11,757,1
U2OS-02_1_D12,U2OS-02,1,D12,972,1
U2OS-02_1_D13,U2OS-02,1,D13,1041,1
U2OS-02_1_D14,U2OS-02,1,D14,838,1
U2OS-02_1_D15,U2OS-02,1,D15,981,1
U2OS-02_1_D16,U2OS-02,1,D16,881,1
U2OS-02_1_D17,U2OS-02,1,D17,622,1
U2OS-02_1_D18,U2OS-02,1,D18,222,1
U2OS-02_1_D19,U2OS-02,1,D19,884,1
U2OS-02_1_D20,U2OS-02,1,D20,523,1
U2OS-02_1_D21,U2OS-02,1,D21,921,1
U2OS-02_1_D22,U2OS-02,1,D22,26,1
U2OS-02_1_D23,U2OS-02,1,D23,891,1
U2OS-02_1_E02,U2OS-02,1,E02,1031,1
U2OS-02_1_E03,U2OS-02,1,E03,1008,1
U2OS-02_1_E04,U2OS-02,1,E04,355,1
U2OS-02_1_E05,U2OS-02,1,E05,102,1
U2OS-02_1_E06,U2OS-02,1,E06,604,1
U2OS-02_1_E07,U2OS-02,1,E07,478,1
U2OS-02_1_E08,U2OS-02,1,E08,254,1
U2OS-02_1_E09,U2OS-02,1,E09,181,1
U2OS-02_1_E10,U2OS-02,1,E10,703,1
U2OS-02_1_E11,U2OS-02,1,E11,715,1
U2OS-02_1_E12,U2OS-02,1,E12,442,1
U2OS-02_1_E13,U2OS-02,1,E13,1076,1
U2OS-02_1_E14,U2OS-02,1,E14,211,1
U2OS-02_1_E15,U2OS-02,1,E15,3,1
U2OS-02_1_E16,U2OS-02,1,E16,158,1
U2OS-02_1_E17,U2OS-02,1,E17,320,1
U2OS-02_1_E18,U2OS-02,1,E18,144,1
U2OS-02_1_E19,U2OS-02,1,E19,984,1
U2OS-02_1_E20,U2OS-02,1,E20,274,1
U2OS-02_1_E21,U2OS-02,1,E21,56,1
U2OS-02_1_E22,U2OS-02,1,E22,734,1
U2OS-02_1_E23,U2OS-02,1,E23,868,1
U2OS-02_1_F02,U2OS-02,1,F02,699,1
U2OS-02_1_F04,U2OS-02,1,F04,348,1
U2OS-02_1_F05,U2OS-02,1,F05,1013,1
U2OS-02_1_F06,U2OS-02,1,F06,775,1
U2OS-02_1_F08,U2OS-02,1,F08,157,1
U2OS-02_1_F09,U2OS-02,1,F09,203,1
U2OS-02_1_F10,U2OS-02,1,F10,620,1
U2OS-02_1_F12,U2OS-02,1,F12,282,1
U2OS-02_1_F13,U2OS-02,1,F13,676,1
U2OS-02_1_F14,U2OS-02,1,F14,400,1
U2OS-02_1_F16,U2OS-02,1,F16,626,1
U2OS-02_1_F17,U2OS-02,1,F17,831,1
U2OS-02_1_F18,U2OS-02,1,F18,793,1
U2OS-02_1_F20,U2OS-02,1,F20,660,1
U2OS-02_1_F21,U2OS-02,1,F21,557,1
U2OS-02_1_F23,U2OS-02,1,F23,513,1
U2OS-02_1_G02,U2OS-02,1,G02,413,1
U2OS-02_1_G03,U2OS-02,1,G03,1,1
U2OS-02_1_G04,U2OS-02,1,G04,217,1
U2OS-02_1_G05,U2OS-02,1,G05,1039,1
U2OS-02_1_G06,U2OS-02,1,G06,48,1
U2OS-02_1_G07,U2OS-02,1,G07,395,1
U2OS-02_1_G08,U2OS-02,1,G08,456,1
U2OS-02_1_G09,U2OS-02,1,G09,77,1
U2OS-02_1_G10,U2OS-02,1,G10,582,1
U2OS-02_1_G11,U2OS-02,1,G11,566,1
U2OS-02_1_G12,U2OS-02,1,G12,295,1
U2OS-02_1_G13,U2OS-02,1,G13,124,1
U2OS-02_1_G14,U2OS-02,1,G14,301,1
U2OS-02_1_G15,U2OS-02,1,G15,309,1
U2OS-02_1_G16,U2OS-02,1,G16,497,1
U2OS-02_1_G17,U2OS-02,1,G17,302,1
U2OS-02_1_G18,U2OS-02,1,G18,506,1
